Data	Local	venda	itens	tipo_produto
11/ago	loja02	13202,6	263	calcado
12/ago	loja02	9020	200	calcado
13/ago	loja02	13650	300	calcado
14/ago	loja02	3358,2	58	calcado
15/ago	loja02	26235	477	calcado
16/ago	loja02	22460,1	443	calcado
17/ago	loja02	18648	360	calcado
18/ago	loja02	23811,9	391	calcado
19/ago	loja02	13281	285	calcado
20/ago	loja02	20154,4	427	calcado
21/ago	loja02	14214	276	calcado
22/ago	loja02	7621,2	146	calcado
23/ago	loja02	14703,3	279	calcado
24/ago	loja02	4167,3	87	calcado
25/ago	loja02	7442,2	127	calcado
26/ago	loja02	4204,4	92	calcado
27/ago	loja02	19558,4	382	calcado
28/ago	loja02	21852	360	calcado
29/ago	loja02	15140,1	327	calcado
30/ago	loja02	9643,2	164	calcado
31/ago	loja02	22678,7	389	calcado
01/set	loja02	15290,4	277	calcado
02/set	loja02	10854,4	212	calcado
03/set	loja02	18707,1	381	calcado
04/set	loja02	22227,5	425	calcado
05/set	loja02	8393,7	147	calcado
06/set	loja02	19003,2	321	calcado
07/set	loja02	18767	383	calcado
08/set	loja02	14201,1	279	calcado
09/set	loja02	24144	480	calcado
10/set	loja02	23007,6	462	calcado
11/set	loja02	16796	340	calcado
12/set	loja02	16929	330	calcado
13/set	loja02	23763,6	414	calcado
14/set	loja02	22593,9	371	calcado
15/set	loja02	10644,4	178	calcado
16/set	loja02	16086,6	331	calcado
17/set	loja02	4173,8	82	calcado
18/set	loja02	22237,5	375	calcado
19/set	loja02	4424	80	calcado
20/set	loja02	22394,7	447	calcado
21/set	loja02	20793,6	361	calcado
22/set	loja02	21508,2	378	calcado
23/set	loja02	2520,8	46	calcado
24/set	loja02	4099,2	84	calcado
25/set	loja02	11048,4	198	calcado
26/set	loja02	2403	54	calcado
27/set	loja02	12466	271	calcado
28/set	loja02	9601,5	173	calcado
29/set	loja02	3703,7	77	calcado
30/set	loja02	10665	225	calcado
01/out	loja02	17149,8	303	calcado
02/out	loja02	23850,2	407	calcado
03/out	loja02	8885,8	154	calcado
04/out	loja02	19948,5	403	calcado
05/out	loja02	10504	202	calcado
06/out	loja02	16016,5	311	calcado
07/out	loja02	5232,5	91	calcado
08/out	loja02	19009,5	435	calcado
09/out	loja02	6616,4	119	calcado
10/out	loja02	4289,8	89	calcado
11/out	loja02	24852	436	calcado
12/out	loja02	10262,7	189	calcado
13/out	loja02	21252,1	461	calcado
14/out	loja02	15678,4	328	calcado
15/out	loja02	3798,6	78	calcado
16/out	loja02	6604	127	calcado
17/out	loja02	17671	410	calcado
18/out	loja02	14647,5	279	calcado
19/out	loja02	23577,3	391	calcado
20/out	loja02	20114	356	calcado
21/out	loja02	18193,6	332	calcado
22/out	loja02	19771,4	418	calcado
23/out	loja02	8628,6	197	calcado
24/out	loja02	27918	470	calcado
25/out	loja02	14977,6	253	calcado
26/out	loja02	12595,3	239	calcado
27/out	loja02	26715,4	446	calcado
28/out	loja02	12289,2	209	calcado
29/out	loja02	10503,3	223	calcado
30/out	loja02	17974,4	328	calcado
31/out	loja02	20544	384	calcado
01/nov	loja02	19923,2	352	calcado
02/nov	loja02	23254,5	419	calcado
03/nov	loja02	4664	106	calcado
04/nov	loja02	4210,8	87	calcado
05/nov	loja02	5289	123	calcado
06/nov	loja02	10950	250	calcado
07/nov	loja02	14541,6	249	calcado
08/nov	loja02	14094	290	calcado
09/nov	loja02	10602,7	229	calcado
10/nov	loja02	13260,8	296	calcado
11/nov	loja02	14393,4	322	calcado
12/nov	loja02	23956,4	442	calcado
13/nov	loja02	14616,3	249	calcado
14/nov	loja02	26026	455	calcado
15/nov	loja02	9726,6	174	calcado
16/nov	loja02	9099,8	173	calcado
17/nov	loja02	14012	310	calcado
18/nov	loja02	27177,6	456	calcado
19/nov	loja02	4635,9	101	calcado
20/nov	loja02	2882,6	58	calcado
21/nov	loja02	23444,1	457	calcado
22/nov	loja02	7534,8	138	calcado
23/nov	loja02	12474	231	calcado
24/nov	loja02	19847	446	calcado
25/nov	loja02	17420	325	calcado
26/nov	loja02	12110,4	232	calcado
27/nov	loja02	20701,8	477	calcado
28/nov	loja02	22387,2	384	calcado
29/nov	loja02	9255,5	173	calcado
30/nov	loja02	5305,9	97	calcado
01/dez	loja02	17734,4	326	calcado
02/dez	loja02	6332,9	109	calcado
03/dez	loja02	13717	319	calcado
04/dez	loja02	6090	140	calcado
05/dez	loja02	13627,8	226	calcado
06/dez	loja02	24908,1	409	calcado
07/dez	loja02	13074,4	236	calcado
08/dez	loja02	15987,4	338	calcado
09/dez	loja02	3577,4	62	calcado
10/dez	loja02	23579,6	466	calcado
11/dez	loja02	21076	479	calcado
12/dez	loja02	15565	275	calcado
13/dez	loja02	18937,2	367	calcado
14/dez	loja02	5899,6	98	calcado
15/dez	loja02	6458,4	108	calcado
16/dez	loja02	12873,6	216	calcado
17/dez	loja02	2700	54	calcado
18/dez	loja02	21339,5	455	calcado
19/dez	loja02	3010,2	58	calcado
20/dez	loja02	5040	100	calcado
21/dez	loja02	12513	291	calcado
22/dez	loja02	1879,1	43	calcado
23/dez	loja02	10883,4	187	calcado
24/dez	loja02	28304	464	calcado
25/dez	loja02	14006,7	237	calcado
26/dez	loja02	6656,4	129	calcado
27/dez	loja02	16527,2	283	calcado
28/dez	loja02	17542,6	367	calcado
29/dez	loja02	11040,9	247	calcado
30/dez	loja02	18441,4	422	calcado
31/dez	loja02	21735	414	calcado
01/jan	loja03	21866	377	calcado
02/jan	loja03	13334	236	calcado
03/jan	loja03	5725	125	calcado
04/jan	loja03	21371	355	calcado
05/jan	loja03	4038,8	92	calcado
06/jan	loja03	15453	255	calcado
07/jan	loja03	12703,2	268	calcado
08/jan	loja03	26311,2	456	calcado
09/jan	loja03	7202,7	159	calcado
10/jan	loja03	6594,5	121	calcado
11/jan	loja03	3465	70	calcado
12/jan	loja03	4060,8	72	calcado
13/jan	loja03	18620	350	calcado
14/jan	loja03	8685	193	calcado
15/jan	loja03	12353,9	221	calcado
16/jan	loja03	21611,4	398	calcado
17/jan	loja03	3293,4	66	calcado
18/jan	loja03	27422,4	464	calcado
19/jan	loja03	8501,3	151	calcado
20/jan	loja03	16839,2	388	calcado
21/jan	loja03	16781,7	331	calcado
22/jan	loja03	5081,9	89	calcado
23/jan	loja03	10902	237	calcado
24/jan	loja03	25153,2	459	calcado
25/jan	loja03	12189	255	calcado
26/jan	loja03	15367	254	calcado
27/jan	loja03	8805,3	147	calcado
28/jan	loja03	2594,8	52	calcado
29/jan	loja03	6393,6	144	calcado
30/jan	loja03	17322,8	341	calcado
31/jan	loja03	9309,5	215	calcado
01/fev	loja03	22464	416	calcado
02/fev	loja03	22990,8	391	calcado
03/fev	loja03	15694,8	348	calcado
04/fev	loja03	21606,5	395	calcado
05/fev	loja03	16653	305	calcado
06/fev	loja03	7027,2	128	calcado
07/fev	loja03	8220,3	159	calcado
08/fev	loja03	23794,5	435	calcado
09/fev	loja03	23393,2	466	calcado
10/fev	loja03	21557,1	397	calcado
11/fev	loja03	11007,5	185	calcado
12/fev	loja03	3219	58	calcado
13/fev	loja03	26387,4	442	calcado
14/fev	loja03	25235,7	427	calcado
15/fev	loja03	26768	478	calcado
16/fev	loja03	13608	315	calcado
17/fev	loja03	12326,4	214	calcado
18/fev	loja03	11319	245	calcado
19/fev	loja03	15078,8	253	calcado
20/fev	loja03	19848,5	371	calcado
21/fev	loja03	11210	236	calcado
22/fev	loja03	2053,8	42	calcado
23/fev	loja03	10857,5	215	calcado
24/fev	loja03	5206	95	calcado
25/fev	loja03	20872,5	363	calcado
26/fev	loja03	14092	271	calcado
27/fev	loja03	6808	115	calcado
28/fev	loja03	24338,6	407	calcado
29/fev	loja03	17794	310	calcado
01/mar	loja03	7453,8	123	calcado
02/mar	loja03	15317	289	calcado
03/mar	loja03	23629,5	445	calcado
04/mar	loja03	17765	374	calcado
05/mar	loja03	5616	104	calcado
06/mar	loja03	13938,4	262	calcado
07/mar	loja03	25729,1	457	calcado
08/mar	loja03	16843,4	371	calcado
09/mar	loja03	7166,8	164	calcado
10/mar	loja03	6034,2	113	calcado
11/mar	loja03	21582,5	445	calcado
12/mar	loja03	4880	80	calcado
13/mar	loja03	17134,8	393	calcado
14/mar	loja03	2942,1	63	calcado
15/mar	loja03	12159,9	229	calcado
16/mar	loja03	14393,4	298	calcado
17/mar	loja03	22184	472	calcado
18/mar	loja03	8478	180	calcado
19/mar	loja03	24143,9	467	calcado
20/mar	loja03	4798,5	105	calcado
21/mar	loja03	14328,4	317	calcado
22/mar	loja03	17606,4	393	calcado
23/mar	loja03	10854,6	229	calcado
24/mar	loja03	7956	153	calcado
25/mar	loja03	16119,7	331	calcado
26/mar	loja03	7315,2	127	calcado
27/mar	loja03	7168	140	calcado
28/mar	loja03	9426,9	201	calcado
29/mar	loja03	18525	325	calcado
30/mar	loja03	5231,2	104	calcado
31/mar	loja03	22120	400	calcado
01/abr	loja03	13603,8	246	calcado
02/abr	loja03	15161,1	291	calcado
03/abr	loja03	16390	298	calcado
04/abr	loja03	6762,6	117	calcado
05/abr	loja03	20012,8	424	calcado
06/abr	loja03	12045	219	calcado
07/abr	loja03	22098,8	404	calcado
08/abr	loja03	9008	160	calcado
09/abr	loja03	10791,2	188	calcado
10/abr	loja03	11022,9	203	calcado
11/abr	loja03	12314	235	calcado
12/abr	loja03	16090,8	276	calcado
13/abr	loja03	4671,9	87	calcado
14/abr	loja03	15973,2	348	calcado
15/abr	loja03	21217,5	369	calcado
16/abr	loja03	20724	440	calcado
17/abr	loja03	20327,3	409	calcado
18/abr	loja03	24192	420	calcado
19/abr	loja03	3682	70	calcado
20/abr	loja03	16527,2	292	calcado
21/abr	loja03	15340	325	calcado
22/abr	loja03	2344,5	45	calcado
23/abr	loja03	14112,8	236	calcado
24/abr	loja03	4704,2	86	calcado
25/abr	loja03	9649,9	169	calcado
26/abr	loja03	23147,4	446	calcado
27/abr	loja03	19707,2	436	calcado
28/abr	loja03	27029,8	449	calcado
29/abr	loja03	3919,5	65	calcado
30/abr	loja03	6327	114	calcado
01/mai	loja03	13064,5	265	calcado
02/mai	loja03	15317,2	257	calcado
03/mai	loja03	9303,4	181	calcado
04/mai	loja03	9205,8	201	calcado
05/mai	loja03	10924,8	192	calcado
06/mai	loja03	17956,8	387	calcado
07/mai	loja03	8100,4	154	calcado
08/mai	loja03	6436,8	108	calcado
09/mai	loja03	17530,1	317	calcado
10/mai	loja03	17814,3	357	calcado
11/mai	loja03	19656	378	calcado
12/mai	loja03	12013,2	213	calcado
13/mai	loja03	8060,8	176	calcado
14/mai	loja03	4020,4	76	calcado
15/mai	loja03	19913,3	421	calcado
16/mai	loja03	16894,8	342	calcado
17/mai	loja03	4245,6	87	calcado
18/mai	loja03	18513,5	305	calcado
19/mai	loja03	14355,3	327	calcado
20/mai	loja03	4699,2	88	calcado
21/mai	loja03	4040,4	91	calcado
22/mai	loja03	12388,8	232	calcado
23/mai	loja03	5057,5	85	calcado
24/mai	loja03	3880,8	72	calcado
25/mai	loja03	18391,1	329	calcado
26/mai	loja03	7436	130	calcado
27/mai	loja03	15680,4	292	calcado
28/mai	loja03	10879	253	calcado
29/mai	loja03	13315,2	228	calcado
30/mai	loja03	5926,8	132	calcado
31/mai	loja03	9396,9	159	calcado
01/jun	loja03	26265,6	432	calcado
02/jun	loja03	20131,2	466	calcado
03/jun	loja03	9389,6	194	calcado
04/jun	loja03	7770	175	calcado
05/jun	loja03	10014,4	176	calcado
06/jun	loja03	4423,3	89	calcado
07/jun	loja03	8643,6	147	calcado
08/jun	loja03	14994,3	331	calcado
09/jun	loja03	4935	94	calcado
10/jun	loja03	8803,3	151	calcado
11/jun	loja03	21717,5	425	calcado
12/jun	loja03	16816,8	312	calcado
13/jun	loja03	23698	410	calcado
14/jun	loja03	7852,3	149	calcado
15/jun	loja03	8116,2	162	calcado
16/jun	loja03	18612	376	calcado
17/jun	loja03	22037,1	447	calcado
18/jun	loja03	2751,1	61	calcado
19/jun	loja03	7734,5	155	calcado
20/jun	loja03	10248	183	calcado
21/jun	loja03	22640	400	calcado
22/jun	loja03	6866,6	139	calcado
23/jun	loja03	12302,5	259	calcado
24/jun	loja03	20743,2	344	calcado
25/jun	loja03	11978,2	271	calcado
26/jun	loja03	4671,9	87	calcado
27/jun	loja03	22029,3	369	calcado
28/jun	loja03	11625	250	calcado
29/jun	loja03	5900,4	132	calcado
30/jun	loja03	12599,4	253	calcado
01/jul	loja03	10726,2	177	calcado
02/jul	loja03	14481,6	336	calcado
03/jul	loja03	6164,4	132	calcado
04/jul	loja03	18081	369	calcado
05/jul	loja03	11940,2	227	calcado
06/jul	loja03	16879,5	279	calcado
07/jul	loja03	13500	270	calcado
08/jul	loja03	5588	110	calcado
09/jul	loja03	15996,5	299	calcado
10/jul	loja03	15950	275	calcado
11/jul	loja03	6135,9	113	calcado
12/jul	loja03	13857,5	241	calcado
13/jul	loja03	19376,8	424	calcado
14/jul	loja03	11566,8	243	calcado
15/jul	loja03	17072,4	347	calcado
16/jul	loja03	5103,9	107	calcado
17/jul	loja03	3031	70	calcado
18/jul	loja03	12080,7	279	calcado
19/jul	loja03	12555	279	calcado
20/jul	loja03	12460,8	236	calcado
21/jul	loja03	2707,5	57	calcado
22/jul	loja03	18641,6	382	calcado
23/jul	loja03	9788,7	201	calcado
24/jul	loja03	21574	469	calcado
25/jul	loja03	24708	426	calcado
26/jul	loja03	1982,4	42	calcado
27/jul	loja03	6745,2	132	calcado
28/jul	loja03	5308,3	109	calcado
29/jul	loja03	14552,7	271	calcado
30/jul	loja03	15610,4	316	calcado
31/jul	loja03	6237	105	calcado
01/ago	loja03	9706	211	calcado
02/ago	loja03	19184,2	386	calcado
03/ago	loja03	22182,2	394	calcado
04/ago	loja03	17354,5	305	calcado
05/ago	loja03	7836,4	137	calcado
06/ago	loja03	19080,6	413	calcado
07/ago	loja03	9864,4	182	calcado
08/ago	loja03	11883	255	calcado
09/ago	loja03	4550,1	87	calcado
10/ago	loja03	5980,8	112	calcado
11/ago	loja03	3821,6	68	calcado
12/ago	loja03	10192,3	227	calcado
13/ago	loja03	12064	208	calcado
14/ago	loja03	18737,1	327	calcado
15/ago	loja03	21064,5	453	calcado
16/ago	loja03	10350	180	calcado
17/ago	loja03	20683,7	397	calcado
18/ago	loja03	18824,4	332	calcado
19/ago	loja03	6378,4	136	calcado
20/ago	loja03	10502	236	calcado
21/ago	loja03	15573,6	309	calcado
22/ago	loja03	12538,8	243	calcado
23/ago	loja03	18901,4	322	calcado
24/ago	loja03	28953,9	477	calcado
25/ago	loja03	23684,4	459	calcado
26/ago	loja03	10534	230	calcado
27/ago	loja03	3227	70	calcado
28/ago	loja03	19440	400	calcado
29/ago	loja03	11424	192	calcado
30/ago	loja03	14302,9	281	calcado
31/ago	loja03	4387,2	96	calcado
01/set	loja03	10943,4	183	calcado
02/set	loja03	22951,7	391	calcado
03/set	loja03	5673,6	96	calcado
04/set	loja03	24280,2	423	calcado
05/set	loja03	17395,6	314	calcado
06/set	loja03	4700,5	85	calcado
07/set	loja03	4714,2	97	calcado
08/set	loja03	16940	350	calcado
09/set	loja03	10899,6	186	calcado
10/set	loja03	3737,6	73	calcado
11/set	loja03	13902,6	282	calcado
12/set	loja03	16182	279	calcado
13/set	loja03	13132,5	255	calcado
14/set	loja03	11802,6	237	calcado
15/set	loja03	20041	409	calcado
16/set	loja03	7887,3	183	calcado
17/set	loja03	24651,9	441	calcado
18/set	loja03	21297,6	464	calcado
19/set	loja03	24786,5	445	calcado
20/set	loja03	17544	408	calcado
21/set	loja03	14142,7	253	calcado
22/set	loja03	8136	180	calcado
23/set	loja03	8874	204	calcado
24/set	loja03	10667,2	236	calcado
25/set	loja03	18734,5	421	calcado
26/set	loja03	14348,1	283	calcado
27/set	loja03	26847	471	calcado
28/set	loja03	20793,6	456	calcado
29/set	loja03	6758,4	132	calcado
30/set	loja03	5144,2	89	calcado
01/out	loja03	15960	336	calcado
02/out	loja03	5907,2	104	calcado
03/out	loja03	9787,5	225	calcado
04/out	loja03	15242,4	261	calcado
05/out	loja03	24265,8	442	calcado
06/out	loja03	18700,5	411	calcado
07/out	loja03	13340	230	calcado
08/out	loja03	8449	170	calcado
09/out	loja03	3551	67	calcado
10/out	loja03	18382,5	387	calcado
11/out	loja03	19535,5	439	calcado
12/out	loja03	8051,4	142	calcado
13/out	loja03	14300,2	254	calcado
14/out	loja03	24020,4	444	calcado
15/out	loja03	23939,7	401	calcado
16/out	loja03	3821,4	66	calcado
17/out	loja03	20747,4	453	calcado
18/out	loja03	8408,4	156	calcado
19/out	loja03	16067,7	297	calcado
20/out	loja03	16730,3	293	calcado
21/out	loja03	24139,2	428	calcado
22/out	loja03	4632,5	85	calcado
23/out	loja03	14918,4	252	calcado
24/out	loja03	18519,3	361	calcado
25/out	loja03	14716,8	288	calcado
26/out	loja03	18238,5	315	calcado
27/out	loja03	11979,6	201	calcado
28/out	loja03	14079	285	calcado
29/out	loja03	21507,1	479	calcado
30/out	loja03	15081	330	calcado
31/out	loja03	4045,5	87	calcado
01/nov	loja03	16954	346	calcado
02/nov	loja03	14253,8	242	calcado
03/nov	loja03	10989	222	calcado
04/nov	loja03	5183,4	106	calcado
05/nov	loja03	15516	360	calcado
06/nov	loja03	2771,9	53	calcado
07/nov	loja03	16021,2	316	calcado
08/nov	loja03	7064,2	143	calcado
09/nov	loja03	11152	205	calcado
10/nov	loja03	5894,1	111	calcado
11/nov	loja03	20665,5	345	calcado
12/nov	loja03	8181,6	168	calcado
13/nov	loja03	14840,4	298	calcado
14/nov	loja03	14868	252	calcado
15/nov	loja03	4524,3	99	calcado
16/nov	loja03	5217	94	calcado
17/nov	loja03	2442,9	51	calcado
18/nov	loja03	20221,3	341	calcado
19/nov	loja03	11603,2	224	calcado
20/nov	loja03	11088	198	calcado
21/nov	loja03	11080,5	249	calcado
22/nov	loja03	13597,3	227	calcado
23/nov	loja03	10691,7	227	calcado
24/nov	loja03	5905,2	114	calcado
25/nov	loja03	6982,3	131	calcado
26/nov	loja03	25474,5	459	calcado
27/nov	loja03	19085	347	calcado
28/nov	loja03	9306,8	212	calcado
29/nov	loja03	7337,5	125	calcado
30/nov	loja03	25559	419	calcado
01/dez	loja03	14691	249	calcado
02/dez	loja03	8878	193	calcado
03/dez	loja03	2129,6	44	calcado
04/dez	loja03	18043,6	316	calcado
05/dez	loja03	8211	170	calcado
06/dez	loja03	9239,4	177	calcado
07/dez	loja03	8026,2	182	calcado
08/dez	loja03	22022,4	444	calcado
09/dez	loja03	24096,4	428	calcado
10/dez	loja03	8000,8	137	calcado
11/dez	loja03	15736,8	332	calcado
12/dez	loja03	15630,6	327	calcado
13/dez	loja03	18799,5	415	calcado
14/dez	loja03	19173	415	calcado
15/dez	loja03	10854,7	197	calcado
16/dez	loja03	2050,4	44	calcado
17/dez	loja03	15135,3	251	calcado
18/dez	loja03	4549,4	86	calcado
19/dez	loja03	9428,5	173	calcado
20/dez	loja03	7848	180	calcado
21/dez	loja03	8651,8	181	calcado
22/dez	loja03	16929	297	calcado
23/dez	loja03	21109,8	453	calcado
24/dez	loja03	18786,6	378	calcado
25/dez	loja03	2652	60	calcado
26/dez	loja03	3611,3	77	calcado
27/dez	loja03	5418	105	calcado
28/dez	loja03	16767,6	356	calcado
29/dez	loja03	22673	395	calcado
30/dez	loja03	3180,8	71	calcado
31/dez	loja03	12332,4	239	calcado
